State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2024-04-01
Average Price,Average Price,44.49,,30.65,36.02,84.16,149.23,124.18,117.75,93.74,44.44,58.99,190.1,135.67,126.6,123.56,123.26,101.95,53.03,280.11,22.31,24.76,32.38,32.97,,,,,,,,,,,,,,,,,,,2024-04-01
Maximum Price,Maximum Price,75,,55,69,140,203,180,180,158,70,83,262,235,220,180,230,175,167,560,31,63,73,113,,,,,,,,,,,,,,,,,,,2024-04-01
Minimum Price,Minimum Price,25,,21,27,60,87,85,85,70,37,37,124,103,90,93,95,76,36,157,9,10,15,10,,,,,,,,,,,,,,,,,,,2024-04-01
Modal Price,Modal Price,40,,28,35,80,160,120,120,100,44,60,200,125,120,115,115,100,50,300,28,20,30,40,,,,,,,,,,,,,,,,,,,2024-04-01
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-01
Chandigarh,Chandigarh,42,,32,36,80,135,115,113,94,45,59,190,150,128,130,145,105,51,276,27,20,33,40,,,,,,,,,,,,,,,,,,,2024-04-01
Delhi,Delhi,40,,29,31,82,157,137,122,87,44,54,207,139,123,131,137,102,57,243,26,25,33,40,,,,,,,,,,,,,,,,,,,2024-04-01
Haryana,Hisar,35,,27,29,75,145,110,110,75,42,57,188,117,108,114,123,102,40,240,25,14,25,31,,,,,,,,,,,,,,,,,,,2024-04-01
Haryana,Karnal,64,,35,39,86,125,120,122,125,46,66,180,133,141,147,175,130,48,283,30,20,45,35,,,,,,,,,,,,,,,,,,,2024-04-01
Haryana,Panchkula,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2024-04-01
Haryana,Gurgaon,40,,25,35,65,100,95,90,88,42,56,NR,NR,NR,NR,NR,NR,44,190,20,15,35,30,,,,,,,,,,,,,,,,,,,2024-04-01
Himachal Pradesh,Shimla,44,,NR,37,85,165,143,126,91,50,60,214,165,131,121,NR,NR,55,220,28,26,33,40,,,,,,,,,,,,,,,,,,,2024-04-01
Himachal Pradesh,Mandi,42,,NR,34,77,161,144,126,78,46,47,224,159,134,125,145,119,47,270,28,24,36,40,,,,,,,,,,,,,,,,,,,2024-04-01
Himachal Pradesh,Dharamshala,28,,NR,30,85,154,134,128,94,45,40,NR,160,136,137,NR,NR,47,220,28,24,30,50,,,,,,,,,,,,,,,,,,,2024-04-01
Himachal Pradesh,Solan,41,,NR,32,83,157,135,117,85,46,50,214,159,130,123,137,NR,49,220,28,23,37,37,,,,,,,,,,,,,,,,,,,2024-04-01
Himachal Pradesh,Una,41,,NR,31,82,156,131,121,85,44,64,NR,141,133,117,NR,NR,50,225,28,21,42,47,,,,,,,,,,,,,,,,,,,2024-04-01
Himachal Pradesh,Bilaspur-hp,44,,NR,31,81,157,134,118,89,46,58,NR,161,134,133,NR,NR,45,318,27,20,30,40,,,,,,,,,,,,,,,,,,,2024-04-01
Himachal Pradesh,Chamba,36,,NR,35,83,156,130,120,89,50,55,NR,163,140,129,NR,NR,44,235,28,21,35,40,,,,,,,,,,,,,,,,,,,2024-04-01
Himachal Pradesh,Hamirpur-HP,39,,NR,31,79,162,125,118,84,45,65,NR,159,139,NR,NR,NR,48,259,28,23,33,37,,,,,,,,,,,,,,,,,,,2024-04-01
Himachal Pradesh,Kullu,39,,NR,33,81,163,129,111,80,46,40,NR,159,115,119,137,NR,42,220,28,20,40,40,,,,,,,,,,,,,,,,,,,2024-04-01
Himachal Pradesh,Sirmour,37,,21,34,79,110,130,108,96,45,50,228,165,135,143,155,121,41,327,25,29,37,42,,,,,,,,,,,,,,,,,,,2024-04-01
Himachal Pradesh,Kinnaur,40,,NR,35,79,149,131,114,85,46,45,NR,145,115,117,132,NR,43,229,27,28,40,50,,,,,,,,,,,,,,,,,,,2024-04-01
Himachal Pradesh,Lahaul & Spiti,41,,NR,41,90,165,120,100,100,50,69,NR,186,181,NR,NR,NR,55,480,28,40,50,60,,,,,,,,,,,,,,,,,,,2024-04-01
Jammu and Kashmir,Srinagar,37,,36,50,100,130,122,140,117,50,45,NR,143,137,133,165,NR,50,300,28,30,40,45,,,,,,,,,,,,,,,,,,,2024-04-01
Jammu and Kashmir,Jammu,43,,32,35,82,172,133,120,100,46,50,NR,153,137,137,142,108,49,297,28,27,37,43,,,,,,,,,,,,,,,,,,,2024-04-01
Jammu and Kashmir,Poonch,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2024-04-01
Jammu and Kashmir,Kupwara,36,,26,34,90,110,110,120,100,60,48,NR,148,145,143,148,142,50,307,24,22,38,43,,,,,,,,,,,,,,,,,,,2024-04-01
Jammu and Kashmir,Udhampur,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2024-04-01
Jammu and Kashmir,Shopian,40,,45,45,120,125,115,120,115,50,49,NR,155,145,145,145,NR,50,345,28,25,35,33,,,,,,,,,,,,,,,,,,,2024-04-01
Jammu and Kashmir,Samba,60,,28,34,78,150,130,120,95,46,55,NR,120,125,120,125,105,50,300,28,20,30,45,,,,,,,,,,,,,,,,,,,2024-04-01
Jammu and Kashmir,Ramban,60,,NR,35,85,153,120,117,100,50,60,NR,153,137,122,NR,NR,52,320,25,22,38,47,,,,,,,,,,,,,,,,,,,2024-04-01
