State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2024-06-04
Average Price,Average Price,44.42,,31.02,36.17,86.75,158.53,126.82,118.66,94.64,44.91,59.09,189.01,138.2,126.96,122.73,122.61,101.08,54.5,275.04,22.65,30.19,32.66,35.15,,,,,,,,,,,,,,,,,,,2024-06-04
Maximum Price,Maximum Price,72,,67,69,140,203,190,165,158,70,83,262,235,220,180,210,168,167,540,31,60,70,107,,,,,,,,,,,,,,,,,,,2024-06-04
Minimum Price,Minimum Price,25,,22,27,60,87,85,85,70,37,39,120,101,91,99,103,84,35,163,9,11,15,10,,,,,,,,,,,,,,,,,,,2024-06-04
Modal Price,Modal Price,40,,28,35,90,160,120,120,100,44,60,200,150,120,130,125,100,50,260,28,30,30,40,,,,,,,,,,,,,,,,,,,2024-06-04
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-04
Chandigarh,Chandigarh,42,,32,36,80,135,115,113,94,45,59,190,150,128,130,145,105,51,276,27,20,33,40,,,,,,,,,,,,,,,,,,,2024-06-04
Delhi,Delhi,40,,29,31,88,173,142,123,90,44,56,207,148,130,128,139,104,58,243,26,28,32,28,,,,,,,,,,,,,,,,,,,2024-06-04
Haryana,Hisar,33,,27,28,75,148,111,104,74,43,57,190,120,110,120,125,100,48,242,25,17,20,20,,,,,,,,,,,,,,,,,,,2024-06-04
Haryana,Karnal,67,,33,39,88,126,123,124,125,45,67,183,136,144,145,175,133,50,280,30,21,41,30,,,,,,,,,,,,,,,,,,,2024-06-04
Haryana,Panchkula,35,,34,36,82,133,102,111,96,44,60,151,127,128,111,154,91,52,213,27,25,55,32,,,,,,,,,,,,,,,,,,,2024-06-04
Haryana,Gurgaon,40,,25,35,65,100,95,90,88,42,56,185,165,130,137,163,100,44,190,20,15,25,25,,,,,,,,,,,,,,,,,,,2024-06-04
Himachal Pradesh,Shimla,44,,NR,37,90,179,148,125,95,50,60,209,165,139,129,NR,NR,55,220,28,40,30,28,,,,,,,,,,,,,,,,,,,2024-06-04
Himachal Pradesh,Mandi,43,,NR,34,83,163,144,121,85,46,47,227,165,132,126,145,115,48,270,28,30,35,20,,,,,,,,,,,,,,,,,,,2024-06-04
Himachal Pradesh,Dharamshala,28,,NR,30,82,162,134,129,84,45,40,NR,159,137,138,NR,NR,49,220,28,25,30,40,,,,,,,,,,,,,,,,,,,2024-06-04
Himachal Pradesh,Solan,40,,NR,32,88,169,135,114,85,46,50,214,161,130,119,137,NR,51,220,28,30,33,27,,,,,,,,,,,,,,,,,,,2024-06-04
Himachal Pradesh,Una,44,,NR,32,86,165,128,118,85,45,64,NR,141,129,129,NR,NR,49,219,27,27,31,20,,,,,,,,,,,,,,,,,,,2024-06-04
Himachal Pradesh,Bilaspur-hp,44,,NR,31,86,167,135,119,89,46,58,NR,163,132,139,NR,NR,50,323,27,29,30,23,,,,,,,,,,,,,,,,,,,2024-06-04
Himachal Pradesh,Chamba,36,,NR,35,86,166,131,123,87,50,55,NR,159,143,132,NR,NR,47,228,28,29,32,30,,,,,,,,,,,,,,,,,,,2024-06-04
Himachal Pradesh,Hamirpur-HP,41,,NR,31,87,169,128,115,83,46,65,NR,161,136,NR,NR,NR,52,259,28,28,32,21,,,,,,,,,,,,,,,,,,,2024-06-04
Himachal Pradesh,Kullu,39,,NR,30,85,170,135,116,85,47,40,NR,159,137,121,137,NR,42,240,28,30,40,30,,,,,,,,,,,,,,,,,,,2024-06-04
Himachal Pradesh,Sirmour,42,,22,35,80,134,127,107,98,45,50,228,165,135,143,155,121,41,327,25,27,37,42,,,,,,,,,,,,,,,,,,,2024-06-04
Himachal Pradesh,Kinnaur,42,,NR,36,83,165,147,118,83,49,45,NR,144,136,121,NR,NR,48,229,27,28,40,40,,,,,,,,,,,,,,,,,,,2024-06-04
Himachal Pradesh,Lahaul & Spiti,45,,NR,34,91,160,117,90,100,50,50,NR,187,165,NR,NR,NR,50,480,28,40,50,40,,,,,,,,,,,,,,,,,,,2024-06-04
Jammu and Kashmir,Srinagar,40,,38,55,100,158,140,138,105,50,45,NR,150,138,130,173,NR,65,300,28,40,40,35,,,,,,,,,,,,,,,,,,,2024-06-04
Jammu and Kashmir,Jammu,44,,28,34,95,187,137,125,103,52,50,NR,152,128,125,125,117,58,303,28,32,33,23,,,,,,,,,,,,,,,,,,,2024-06-04
