State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2024-06-01
Average Price,Average Price,44.87,,30.83,36.09,86.04,158.73,126.62,118.54,94.08,44.68,58.88,187.33,137.33,126.12,122.12,122.39,100.56,53.27,273.93,22.09,29.88,31.84,33.77,,,,,,,,,,,,,,,,,,,2024-06-01
Maximum Price,Maximum Price,72,,53,69,153,203,190,169,158,70,80,262,235,220,180,210,168,167,555,31,60,70,80,,,,,,,,,,,,,,,,,,,2024-06-01
Minimum Price,Minimum Price,25,,22,27,60,87,82,85,70,37,40,120,110,91,99,102,81,35,163,9,12,10,10,,,,,,,,,,,,,,,,,,,2024-06-01
Modal Price,Modal Price,40,,27,35,85,160,120,120,100,44,60,170,140,120,120,115,100,50,300,28,30,30,40,,,,,,,,,,,,,,,,,,,2024-06-01
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-01
Chandigarh,Chandigarh,42,,32,36,80,135,115,113,94,45,59,190,150,128,130,145,105,51,276,27,20,33,40,,,,,,,,,,,,,,,,,,,2024-06-01
Delhi,Delhi,40,,29,31,87,173,142,123,90,44,54,207,143,130,130,139,104,58,243,26,30,30,28,,,,,,,,,,,,,,,,,,,2024-06-01
Haryana,Hisar,33,,27,28,75,148,111,104,74,43,57,190,120,110,120,125,100,48,242,25,17,20,22,,,,,,,,,,,,,,,,,,,2024-06-01
Haryana,Karnal,67,,33,39,88,126,123,124,125,45,67,183,136,144,145,175,133,50,280,30,21,41,30,,,,,,,,,,,,,,,,,,,2024-06-01
Haryana,Panchkula,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2024-06-01
Haryana,Gurgaon,40,,25,35,65,100,95,90,88,42,56,185,165,130,137,163,100,44,190,20,15,25,25,,,,,,,,,,,,,,,,,,,2024-06-01
Himachal Pradesh,Shimla,44,,NR,37,90,179,148,125,95,50,60,209,165,139,129,NR,NR,55,220,28,40,30,30,,,,,,,,,,,,,,,,,,,2024-06-01
Himachal Pradesh,Mandi,43,,NR,34,83,163,144,121,85,46,47,227,161,132,126,145,115,48,270,28,28,33,20,,,,,,,,,,,,,,,,,,,2024-06-01
Himachal Pradesh,Dharamshala,28,,NR,30,82,162,134,129,84,45,40,NR,159,137,138,NR,NR,49,220,28,25,30,40,,,,,,,,,,,,,,,,,,,2024-06-01
Himachal Pradesh,Solan,40,,NR,32,88,169,135,114,85,46,50,214,161,130,119,137,NR,49,220,28,33,33,28,,,,,,,,,,,,,,,,,,,2024-06-01
Himachal Pradesh,Una,44,,NR,32,86,165,128,118,85,45,64,NR,141,129,129,NR,NR,49,219,27,26,30,22,,,,,,,,,,,,,,,,,,,2024-06-01
Himachal Pradesh,Bilaspur-hp,44,,NR,31,84,167,135,119,89,46,58,NR,161,132,139,NR,NR,50,323,27,30,30,27,,,,,,,,,,,,,,,,,,,2024-06-01
Himachal Pradesh,Chamba,36,,NR,35,86,166,131,123,87,50,55,NR,159,143,132,NR,NR,47,228,28,29,32,30,,,,,,,,,,,,,,,,,,,2024-06-01
Himachal Pradesh,Hamirpur-HP,41,,NR,31,87,169,128,115,83,46,65,NR,161,136,NR,NR,NR,52,259,28,30,28,19,,,,,,,,,,,,,,,,,,,2024-06-01
Himachal Pradesh,Kullu,39,,NR,30,85,170,135,116,85,47,40,NR,159,137,121,137,NR,42,240,28,30,40,30,,,,,,,,,,,,,,,,,,,2024-06-01
Himachal Pradesh,Sirmour,42,,22,35,80,134,127,107,98,45,50,228,165,135,143,155,121,41,327,25,27,37,42,,,,,,,,,,,,,,,,,,,2024-06-01
Himachal Pradesh,Kinnaur,42,,NR,36,83,165,147,118,83,49,45,NR,144,136,121,NR,NR,48,229,27,28,40,40,,,,,,,,,,,,,,,,,,,2024-06-01
Himachal Pradesh,Lahaul & Spiti,45,,NR,33,90,160,116,90,100,48,50,NR,189,167,NR,NR,NR,50,480,28,40,50,45,,,,,,,,,,,,,,,,,,,2024-06-01
Jammu and Kashmir,Srinagar,42,,40,50,95,158,145,140,105,50,45,NR,145,135,130,180,NR,60,290,28,40,40,38,,,,,,,,,,,,,,,,,,,2024-06-01
Jammu and Kashmir,Jammu,47,,29,34,95,187,137,127,103,NR,NR,NR,160,132,127,125,117,NR,NR,NR,32,33,23,,,,,,,,,,,,,,,,,,,2024-06-01
Jammu and Kashmir,Poonch,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2024-06-01
Jammu and Kashmir,Kupwara,36,,26,34,90,110,110,120,100,60,48,NR,148,145,143,148,142,50,307,24,24,40,47,,,,,,,,,,,,,,,,,,,2024-06-01
Jammu and Kashmir,Udhampur,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2024-06-01
