State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2024-05-16
Average Price,Average Price,44.64,,30.61,35.95,84.65,154.27,125.11,117.89,93.42,44.64,58.77,188.95,135.65,126.51,123.92,123.16,101.12,53.47,281.35,22.39,28.99,31.79,32.17,,,,,,,,,,,,,,,,,,,2024-05-16
Maximum Price,Maximum Price,75,,67,69,140,203,190,180,158,70,83,262,235,220,180,230,175,167,560,31,70,70,97,,,,,,,,,,,,,,,,,,,2024-05-16
Minimum Price,Minimum Price,25,,22,27,60,87,80,85,70,37,39,120,101,91,98,101,78,36,156,9,11,13,12,,,,,,,,,,,,,,,,,,,2024-05-16
Modal Price,Modal Price,40,,28,33.5,85,160,120,120,100,44,60,200,135,120,120,120,100,50,300,28,30,30,30,,,,,,,,,,,,,,,,,,,2024-05-16
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-16
Chandigarh,Chandigarh,42,,32,36,80,135,115,113,94,45,59,190,150,128,130,145,105,51,276,27,20,33,40,,,,,,,,,,,,,,,,,,,2024-05-16
Delhi,Delhi,40,,29,30,87,170,143,125,90,44,54,207,141,130,128,139,104,58,243,26,28,37,33,,,,,,,,,,,,,,,,,,,2024-05-16
Haryana,Hisar,35,,27,28,80,155,115,105,75,44,57,188,120,110,117,125,100,47,241,24,13,20,32,,,,,,,,,,,,,,,,,,,2024-05-16
Haryana,Karnal,67,,33,39,88,126,123,124,125,45,67,183,136,144,145,175,133,50,280,30,20,43,30,,,,,,,,,,,,,,,,,,,2024-05-16
Haryana,Panchkula,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2024-05-16
Haryana,Gurgaon,40,,25,35,65,100,95,90,88,42,56,185,165,130,137,163,100,44,190,20,15,25,25,,,,,,,,,,,,,,,,,,,2024-05-16
Himachal Pradesh,Shimla,44,,NR,37,88,169,148,125,95,50,60,214,165,140,124,NR,NR,55,220,28,30,30,30,,,,,,,,,,,,,,,,,,,2024-05-16
Himachal Pradesh,Mandi,43,,NR,34,83,158,144,121,85,46,47,227,158,132,126,145,115,45,270,28,20,30,30,,,,,,,,,,,,,,,,,,,2024-05-16
Himachal Pradesh,Dharamshala,28,,NR,30,80,159,131,127,85,45,40,NR,160,138,137,NR,NR,47,220,28,25,28,40,,,,,,,,,,,,,,,,,,,2024-05-16
